issue_id,severity,issue_code,source_workbook,source_sheet,source_row,source_identifier,affected_entity_type,affected_entity_identifier,field_name,source_value,conflicting_values,related_source_rows,current_proposed_action,allowed_resolution_actions,resolution_status,resolution_value,resolution_reason,resolved_by,resolved_at
90da929c-6975-5bf2-bf68-12efaccbe8ce,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,48,5117130011,Part,SHROUD LEFT ROADR 60,Part Name/Description,SHROUD LEFT ROADR 60,[],[48],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
623c4b0e-9296-5cac-acb3-7e6f6a74f357,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,49,6250040090,Part,SKIRT,Part Name/Description,SKIRT,[],"[49, 103]",Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
05cf2e8e-4436-5863-aaf0-c9c72aec0e96,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,50,6250010030,Part,"SNAP COVER ""H MOLD""",Part Name/Description,"SNAP COVER ""H MOLD""",[],"[50, 67]",Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
811701ff-9521-52e1-bd86-5b46d6e69fd5,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,51,6200111010,Part,APPOSE TRIGGER,Part Name/Description,APPOSE TRIGGER,[],[51],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
24472c7d-99df-5891-ace6-a21af90d02e9,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,52,6920150021,Part,STRAP 25 HANDLE LEFT,Part Name/Description,STRAP 25 HANDLE LEFT,[],[52],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
509c104c-329d-55f8-ae08-b5a4cbba7ef8,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,53,6200770010,Part,RETAINER PRO FLEX CA,Part Name/Description,RETAINER PRO FLEX CA,[],"[53, 69]",Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
ae438657-3454-5462-8f03-56ba0721110e,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,54,7373810010,Part,DRIVE GEAR,Part Name/Description,DRIVE GEAR,[],[54],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
9ff04816-1374-5898-9659-be922fe96969,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,55,5116990010,Part,"ANVIL SHROUD, 23MM",Part Name/Description,"ANVIL SHROUD, 23MM",[],[55],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
6d9d71de-cc60-553f-85d5-9f9acf26e920,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,56,5117010010,Part,ANVIL SHROUD,Part Name/Description,ANVIL SHROUD,[],[56],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
179c2c02-ed6c-5111-b253-17db4c50edba,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,57,5630100010,Part,KNOB,Part Name/Description,KNOB,[],[57],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
2b45f700-be78-59f5-9201-b9427a8b3780,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,58,5630830010,Part,TRIGGER,Part Name/Description,TRIGGER,[],[58],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
9be692cb-7c5d-5a3f-9354-41c174583c93,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,59,5116130020,Part,ALIGNMENT PIN,Part Name/Description,ALIGNMENT PIN,[],[59],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
457806ee-ab79-5c43-91bd-2633a89fa8f1,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,60,7372540010,Part,WORM GEAR,Part Name/Description,WORM GEAR,[],[60],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
86af2105-f04c-5bf0-a31c-08069480bf71,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,61,7372550010,Part,DRIVE GEAR,Part Name/Description,DRIVE GEAR,[],[61],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
5adff912-fa95-529a-ae27-143f71656fba,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,62,5117270010,Part,KNIFE PUSHER,Part Name/Description,KNIFE PUSHER,[],[62],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
e5305aab-4cc5-55f2-bb50-90850d16ddd9,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,63,5112001010,Part,CAM,Part Name/Description,CAM,[],[63],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
a3602fe4-1586-5070-9a30-f443dfb4e4f5,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,64,7170410010,Part,GRASPER HANDLE LOAD,Part Name/Description,GRASPER HANDLE LOAD,[],"[64, 72, 73]",Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
be64205f-fb35-56a2-b8c7-945c92f40803,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,65,6201510010,Part,LUER ADAPTER WHITE,Part Name/Description,LUER ADAPTER WHITE,[],[65],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
bd78ad6f-b7a6-5ac8-8c1b-2a0d018f7d0d,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,66,6201530010,Part,WHITE PERITONEAL LUER ADAPTER,Part Name/Description,WHITE PERITONEAL LUER ADAPTER,[],[66],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
0142f05a-b8e8-5e2c-afa7-ec89118c344d,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,68,830002010,Part,N/A,Part Name/Description,N/A,[],[68],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
55819465-c276-54ed-a58f-7a08a87a138d,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,70,6201730011,Part,HOUSING RIGHT INLINE,Part Name/Description,HOUSING RIGHT INLINE,[],[70],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
62486df2-d244-5da7-9401-6c0510ffa9d5,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,71,6201540010,Part,INFUSION ADAPTER,Part Name/Description,INFUSION ADAPTER,[],[71],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
63f31713-78e3-56fa-8a58-fe48fa4037e0,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,74,8280020010,Part,"NEEDLE CAP, TWO SHOT",Part Name/Description,"NEEDLE CAP, TWO SHOT",[],[74],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
c7fe1737-40da-50c8-8ca5-81903a8caa75,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,75,8280010020,Part,BOTTOM HOUSING,Part Name/Description,BOTTOM HOUSING,[],[75],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
0f8cb703-612d-58d7-a734-784b0c09dc01,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,76,8280010030,Part,BOTTOM HOUSING,Part Name/Description,BOTTOM HOUSING,[],[76],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
29997031-ef82-568a-b49d-5f36ab43488e,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,77,8280030010/20,Part,RATCHET GEAR,Part Name/Description,RATCHET GEAR,[],[77],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
90b9ea66-708f-57a8-bfa2-b405a30eb71b,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,78,6200880010,Part,COVER DOUBLE ARM FOA,Part Name/Description,COVER DOUBLE ARM FOA,[],"[78, 100]",Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
426d0c3c-7397-5012-83eb-7ca40c414251,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,79,6250050023,Part,32 CNT TUBE-32 32 32,Part Name/Description,32 CNT TUBE-32 32 32,[],[79],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
bdd99229-3a15-591c-9643-553e7ae6ac52,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,80,4611950010,Part,IMUNOCOVER WIC108975,Part Name/Description,IMUNOCOVER WIC108975,[],"[80, 101, 102]",Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
2d9fc70f-0a0e-52e1-8935-3ce97f6b13bd,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,81,6200120010,Part,CHASSIS,Part Name/Description,CHASSIS,[],[81],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
f5edd5b9-e592-5e65-878a-75e4c778c330,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,82,8280040010,Part,CHASSIS,Part Name/Description,CHASSIS,[],[82],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
3374e9d4-44c3-5052-b881-97ceb57a8e37,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,83,6200120020,Part,CHASSIS,Part Name/Description,CHASSIS,[],[83],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
b81372f0-3361-5ba5-9222-c60e4f19204c,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,84,5117421010,Part,DISTAL TRIGGER SHROUD,Part Name/Description,DISTAL TRIGGER SHROUD,[],[84],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
dfb97e29-4ada-51dd-9170-fa3ca21deeb1,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,85,5630960010,Part,SMX HOL CLIP,Part Name/Description,SMX HOL CLIP,[],"[85, 89]",Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
767e1379-07b8-5035-bfc0-1fa55a417ea5,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,86,5630940010,Part,"HEM-O-LOK, L CLIP LIG",Part Name/Description,"HEM-O-LOK, L CLIP LIG",[],[86],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
f5fb1f66-651a-5c46-af32-e05aa9f8300f,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,87,7570030010/6920690010,Part,TIP INSERT,Part Name/Description,TIP INSERT,[],[87],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
75704806-f86e-5c57-839b-265e0f2b1d86,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,88,4611380050,Part,BG COVER WBGC 108992,Part Name/Description,BG COVER WBGC 108992,[],[88],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
aa16495d-4ff2-590d-838e-60876ef6cb2a,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,90,6820020010,Part,SMALL GRAFT SIZER,Part Name/Description,SMALL GRAFT SIZER,[],[90],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
8840b809-ed4a-5b52-be19-617867bb650f,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,91,6250080030,Part,SNAP DAIRY COVER,Part Name/Description,SNAP DAIRY COVER,[],[91],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
a3456d2f-2a70-505a-8c7e-5e5fde1a8aba,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,92,4611380040,Part,BG COVER WBGC 108823,Part Name/Description,BG COVER WBGC 108823,[],[92],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
ed4cadfd-3f7d-5372-adae-ea1037c30af9,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,93,4611380030,Part,BG COVER WBGC 108823,Part Name/Description,BG COVER WBGC 108823,[],[93],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
c58cadad-0990-58b0-89a8-28e6ab22602c,WARNING,POSSIBLE_PART_NOT_CONFIRMED,C:\Users\kgray\AppData\Local\EOAT Atlas Staging\rehearsals\4f26cee2-7849-48ba-b437-f8a2a5bb485e\frozen_source\01_EOAT_Audit\EOAT_Audit_Database\EOAT_Master_Tracker.xlsx,EOAT Inventory,94,4611440050,Part,CORE BASE TOOL,Part Name/Description,CORE BASE TOOL,[],[94],Preserve the candidate; do not create a part or tool-part relationship.,"[""DEFER"", ""SUPPLY_VERIFIED_VALUE"", ""MARK_NOT_APPLICABLE"", ""REJECT_WITH_REASON""]",DEFERRED,,,,
